Model,y_true,y_pred,prob_yes,correct,uncertainty_score,is_ambiguous,distance_to_0_5
Improved MLP,0,0,0.0011691849,1,0.49883083,0,0.49883083
Improved MLP,0,0,0.0011673437,1,0.49883264,0,0.49883264
Improved MLP,0,0,0.0011638617,1,0.49883613,0,0.49883613
Improved MLP,0,0,0.0011601433,1,0.49883986,0,0.49883986
Improved MLP,0,0,0.0011568927,1,0.4988431,0,0.4988431
Improved MLP,0,0,0.0011565743,1,0.49884343,0,0.49884343
Improved MLP,0,0,0.0011564808,1,0.49884352,0,0.49884352
Improved MLP,0,0,0.0011540672,1,0.49884593,0,0.49884593
Improved MLP,0,0,0.0011518947,1,0.4988481,0,0.4988481
Improved MLP,0,0,0.0011506972,1,0.4988493,0,0.4988493
Improved MLP,0,0,0.0011494779,1,0.49885052,0,0.49885052
Improved MLP,0,0,0.0011491046,1,0.49885088,0,0.49885088
Improved MLP,0,0,0.0011458047,1,0.4988542,0,0.4988542
Improved MLP,0,0,0.0011441172,1,0.4988559,0,0.4988559
Improved MLP,0,0,0.0011419696,1,0.49885803,0,0.49885803
Improved MLP,0,0,0.0011359314,1,0.49886405,0,0.49886405
Improved MLP,0,0,0.0011260025,1,0.498874,0,0.498874
Improved MLP,0,0,0.0011245636,1,0.49887544,0,0.49887544
Improved MLP,0,0,0.0011215878,1,0.49887842,0,0.49887842
Improved MLP,0,0,0.0011191713,1,0.49888083,0,0.49888083
Improved MLP,0,0,0.0011178572,1,0.49888214,0,0.49888214
Improved MLP,0,0,0.0011177474,1,0.49888226,0,0.49888226
Improved MLP,0,0,0.0011173849,1,0.49888262,0,0.49888262
Improved MLP,0,0,0.0011149255,1,0.49888507,0,0.49888507
Improved MLP,0,0,0.00111371,1,0.4988863,0,0.4988863
Improved MLP,0,0,0.001113217,1,0.4988868,0,0.4988868
Improved MLP,0,0,0.0011129931,1,0.498887,0,0.498887
Improved MLP,0,0,0.0011124985,1,0.4988875,0,0.4988875
Improved MLP,0,0,0.0011116507,1,0.49888834,0,0.49888834
Improved MLP,0,0,0.0011108471,1,0.49888915,0,0.49888915
Improved MLP,0,0,0.0011101977,1,0.4988898,0,0.4988898
Improved MLP,0,0,0.0011094745,1,0.49889052,0,0.49889052
Improved MLP,0,0,0.0011084725,1,0.49889153,0,0.49889153
Improved MLP,0,0,0.0011067109,1,0.4988933,0,0.4988933
Improved MLP,0,0,0.0011064563,1,0.49889353,0,0.49889353
Improved MLP,0,0,0.0010955968,1,0.4989044,0,0.4989044
Improved MLP,0,0,0.0010944172,1,0.49890557,0,0.49890557
Improved MLP,0,0,0.0010893448,1,0.49891067,0,0.49891067
Improved MLP,0,0,0.0010861395,1,0.49891385,0,0.49891385
Improved MLP,0,0,0.0010860793,1,0.4989139,0,0.4989139
Improved MLP,0,0,0.0010838597,1,0.49891615,0,0.49891615
Improved MLP,0,0,0.0010837312,1,0.49891627,0,0.49891627
Improved MLP,0,0,0.001082873,1,0.49891713,0,0.49891713
Improved MLP,0,0,0.0010826765,1,0.4989173,0,0.4989173
Improved MLP,0,0,0.0010768375,1,0.49892315,0,0.49892315
Improved MLP,0,0,0.0010732196,1,0.4989268,0,0.4989268
Improved MLP,0,0,0.0010726464,1,0.49892735,0,0.49892735
Improved MLP,0,0,0.0010718241,1,0.4989282,0,0.4989282
Improved MLP,0,0,0.0010694325,1,0.49893057,0,0.49893057
Improved MLP,0,0,0.0010635093,1,0.4989365,0,0.4989365
Improved MLP,0,0,0.0010632885,1,0.4989367,0,0.4989367
Improved MLP,0,0,0.001062942,1,0.49893707,0,0.49893707
Improved MLP,0,0,0.0010537009,1,0.4989463,0,0.4989463
Improved MLP,0,0,0.0010486466,1,0.49895135,0,0.49895135
Improved MLP,0,0,0.0010480005,1,0.498952,0,0.498952
Improved MLP,0,0,0.0010453411,1,0.49895465,0,0.49895465
Improved MLP,0,0,0.0010449388,1,0.49895507,0,0.49895507
Improved MLP,0,0,0.0010447592,1,0.49895525,0,0.49895525
Improved MLP,0,0,0.0010424282,1,0.49895757,0,0.49895757
Improved MLP,0,0,0.0010407433,1,0.49895924,0,0.49895924
Improved MLP,0,0,0.0010386662,1,0.49896133,0,0.49896133
Improved MLP,0,0,0.0010381333,1,0.49896187,0,0.49896187
Improved MLP,0,0,0.0010379937,1,0.49896201,0,0.49896201
Improved MLP,0,0,0.0010364272,1,0.49896356,0,0.49896356
Improved MLP,0,0,0.001034898,1,0.4989651,0,0.4989651
Improved MLP,0,0,0.0010317351,1,0.49896827,0,0.49896827
Improved MLP,0,0,0.0010298431,1,0.49897015,0,0.49897015
Improved MLP,0,0,0.0010239455,1,0.49897605,0,0.49897605
Improved MLP,0,0,0.0010215739,1,0.49897844,0,0.49897844
Improved MLP,0,0,0.0010151017,1,0.4989849,0,0.4989849
Improved MLP,0,0,0.0010135586,1,0.49898645,0,0.49898645
Improved MLP,0,0,0.0010130266,1,0.49898696,0,0.49898696
Improved MLP,0,0,0.0010120324,1,0.49898797,0,0.49898797
Improved MLP,0,0,0.0010103966,1,0.4989896,0,0.4989896
Improved MLP,0,0,0.0010102032,1,0.4989898,0,0.4989898
Improved MLP,0,0,0.0010039125,1,0.49899608,0,0.49899608
Improved MLP,0,0,0.0010037702,1,0.49899623,0,0.49899623
Improved MLP,0,0,0.001001119,1,0.49899888,0,0.49899888
Improved MLP,0,0,0.0010008581,1,0.49899915,0,0.49899915
Improved MLP,0,0,0.0009935867,1,0.49900642,0,0.49900642
Improved MLP,0,0,0.0009929824,1,0.49900702,0,0.49900702
Improved MLP,0,0,0.0009926924,1,0.4990073,0,0.4990073
Improved MLP,0,0,0.0009925517,1,0.49900743,0,0.49900743
Improved MLP,0,0,0.000991138,1,0.49900886,0,0.49900886
Improved MLP,0,0,0.0009905391,1,0.49900946,0,0.49900946
Improved MLP,0,0,0.0009867277,1,0.49901327,0,0.49901327
Improved MLP,0,0,0.0009863625,1,0.49901363,0,0.49901363
Improved MLP,0,0,0.000985824,1,0.49901417,0,0.49901417
Improved MLP,0,0,0.0009852274,1,0.49901477,0,0.49901477
Improved MLP,0,0,0.000983292,1,0.4990167,0,0.4990167
Improved MLP,0,0,0.0009801498,1,0.49901986,0,0.49901986
Improved MLP,0,0,0.0009758696,1,0.49902412,0,0.49902412
Improved MLP,0,0,0.00097529514,1,0.49902472,0,0.49902472
Improved MLP,0,0,0.0009696971,1,0.4990303,0,0.4990303
Improved MLP,0,0,0.00096913776,1,0.49903086,0,0.49903086
Improved MLP,0,0,0.00096886914,1,0.49903113,0,0.49903113
Improved MLP,0,0,0.000967322,1,0.49903268,0,0.49903268
Improved MLP,0,0,0.00096657197,1,0.49903342,0,0.49903342
Improved MLP,0,0,0.0009662032,1,0.4990338,0,0.4990338
Improved MLP,0,0,0.0009622451,1,0.49903774,0,0.49903774
Improved MLP,0,0,0.000960729,1,0.49903926,0,0.49903926
Improved MLP,0,0,0.0009592154,1,0.49904078,0,0.49904078
Improved MLP,0,0,0.0009472247,1,0.49905276,0,0.49905276
Improved MLP,0,0,0.00094558165,1,0.49905443,0,0.49905443
Improved MLP,0,0,0.0009422227,1,0.49905777,0,0.49905777
Improved MLP,0,0,0.0009420751,1,0.49905792,0,0.49905792
Improved MLP,0,0,0.000942014,1,0.49905798,0,0.49905798
Improved MLP,0,0,0.0009387231,1,0.4990613,0,0.4990613
Improved MLP,0,0,0.0009344634,1,0.49906555,0,0.49906555
Improved MLP,0,0,0.0009343227,1,0.49906567,0,0.49906567
Improved MLP,0,0,0.00092809607,1,0.4990719,0,0.4990719
Improved MLP,0,0,0.00092761515,1,0.49907237,0,0.49907237
Improved MLP,0,0,0.0009243023,1,0.4990757,0,0.4990757
Improved MLP,0,0,0.0009241658,1,0.49907583,0,0.49907583
Improved MLP,0,0,0.00092037756,1,0.4990796,0,0.4990796
Improved MLP,0,0,0.0009194266,1,0.49908057,0,0.49908057
Improved MLP,0,0,0.00091881136,1,0.4990812,0,0.4990812
Improved MLP,0,0,0.00091391115,1,0.49908608,0,0.49908608
Improved MLP,0,0,0.00091353676,1,0.49908647,0,0.49908647
Improved MLP,0,0,0.00091302604,1,0.49908698,0,0.49908698
Improved MLP,0,0,0.00091283774,1,0.49908715,0,0.49908715
Improved MLP,0,0,0.0009050899,1,0.4990949,0,0.4990949
Improved MLP,0,0,0.0009041095,1,0.4990959,0,0.4990959
Improved MLP,0,0,0.0009037709,1,0.4990962,0,0.4990962
Improved MLP,0,0,0.0009027623,1,0.49909723,0,0.49909723
Improved MLP,0,0,0.00090135355,1,0.49909866,0,0.49909866
Improved MLP,0,0,0.00090000924,1,0.4991,0,0.4991
Improved MLP,0,0,0.0008991526,1,0.49910083,0,0.49910083
Improved MLP,0,0,0.0008987109,1,0.49910128,0,0.49910128
Improved MLP,0,0,0.0008981948,1,0.49910182,0,0.49910182
Improved MLP,0,0,0.00089459604,1,0.4991054,0,0.4991054
Improved MLP,0,0,0.0008932877,1,0.4991067,0,0.4991067
Improved MLP,0,0,0.00089091447,1,0.4991091,0,0.4991091
Improved MLP,0,0,0.0008831632,1,0.49911684,0,0.49911684
Improved MLP,0,0,0.0008778274,1,0.49912217,0,0.49912217
Improved MLP,0,0,0.0008767273,1,0.49912328,0,0.49912328
Improved MLP,0,0,0.00087671727,1,0.49912328,0,0.49912328
Improved MLP,0,0,0.0008756094,1,0.49912438,0,0.49912438
Improved MLP,0,0,0.00087549095,1,0.4991245,0,0.4991245
Improved MLP,0,0,0.0008733635,1,0.49912664,0,0.49912664
Improved MLP,0,0,0.0008699428,1,0.49913007,0,0.49913007
Improved MLP,0,0,0.0008670126,1,0.499133,0,0.499133
Improved MLP,0,0,0.0008643425,1,0.49913564,0,0.49913564
Improved MLP,0,0,0.0008632362,1,0.49913678,0,0.49913678
Improved MLP,0,0,0.00086303934,1,0.49913695,0,0.49913695
Improved MLP,0,0,0.0008573032,1,0.4991427,0,0.4991427
Improved MLP,0,0,0.000857102,1,0.4991429,0,0.4991429
Improved MLP,0,0,0.0008524476,1,0.49914756,0,0.49914756
Improved MLP,0,0,0.00084725645,1,0.49915275,0,0.49915275
Improved MLP,0,0,0.00084503024,1,0.49915496,0,0.49915496
Improved MLP,0,0,0.00084496953,1,0.49915504,0,0.49915504
Improved MLP,0,0,0.00084091566,1,0.4991591,0,0.4991591
Improved MLP,0,0,0.0008402017,1,0.4991598,0,0.4991598
Improved MLP,0,0,0.000840186,1,0.4991598,0,0.4991598
Improved MLP,0,0,0.000837589,1,0.4991624,0,0.4991624
Improved MLP,0,0,0.00083745364,1,0.49916255,0,0.49916255
Improved MLP,0,0,0.0008355004,1,0.4991645,0,0.4991645
Improved MLP,0,0,0.00083265034,1,0.49916735,0,0.49916735
Improved MLP,0,0,0.0008323538,1,0.49916765,0,0.49916765
Improved MLP,0,0,0.0008314552,1,0.49916855,0,0.49916855
Improved MLP,0,0,0.0008306997,1,0.4991693,0,0.4991693
Improved MLP,0,0,0.0008263752,1,0.4991736,0,0.4991736
Improved MLP,0,0,0.00082170713,1,0.4991783,0,0.4991783
Improved MLP,0,0,0.0008201232,1,0.49917987,0,0.49917987
Improved MLP,0,0,0.0008177106,1,0.49918228,0,0.49918228
Improved MLP,0,0,0.00081496977,1,0.49918503,0,0.49918503
Improved MLP,0,0,0.0008149846,1,0.49918503,0,0.49918503
Improved MLP,0,0,0.00081377244,1,0.49918622,0,0.49918622
Improved MLP,0,0,0.00081245054,1,0.49918756,0,0.49918756
Improved MLP,0,0,0.0008104749,1,0.49918953,0,0.49918953
Improved MLP,0,0,0.0008097586,1,0.49919024,0,0.49919024
Improved MLP,0,0,0.000809005,1,0.499191,0,0.499191
Improved MLP,0,0,0.0008052069,1,0.4991948,0,0.4991948
Improved MLP,0,0,0.00080277165,1,0.4991972,0,0.4991972
Improved MLP,0,0,0.00080275105,1,0.49919724,0,0.49919724
Improved MLP,0,0,0.00079309696,1,0.4992069,0,0.4992069
Improved MLP,0,0,0.00079299574,1,0.499207,0,0.499207
Improved MLP,0,0,0.00079270254,1,0.4992073,0,0.4992073
Improved MLP,0,0,0.0007906505,1,0.49920934,0,0.49920934
Improved MLP,0,0,0.0007901452,1,0.49920985,0,0.49920985
Improved MLP,0,0,0.00078781333,1,0.49921218,0,0.49921218
Improved MLP,0,0,0.00078675814,1,0.49921325,0,0.49921325
Improved MLP,0,0,0.0007835768,1,0.49921644,0,0.49921644
Improved MLP,0,0,0.00078088586,1,0.49921912,0,0.49921912
Improved MLP,0,0,0.00078082416,1,0.49921918,0,0.49921918
Improved MLP,0,0,0.0007770692,1,0.49922293,0,0.49922293
Improved MLP,0,0,0.0007767462,1,0.49922326,0,0.49922326
Improved MLP,0,0,0.00077059417,1,0.4992294,0,0.4992294
Improved MLP,0,0,0.00076950213,1,0.4992305,0,0.4992305
Improved MLP,0,0,0.00076833094,1,0.49923167,0,0.49923167
Improved MLP,0,0,0.0007679825,1,0.49923202,0,0.49923202
Improved MLP,0,0,0.0007674641,1,0.49923253,0,0.49923253
Improved MLP,0,0,0.0007666407,1,0.49923337,0,0.49923337
Improved MLP,0,0,0.0007661609,1,0.49923384,0,0.49923384
Improved MLP,0,0,0.00076487265,1,0.49923512,0,0.49923512
Improved MLP,0,0,0.00076402613,1,0.499236,0,0.499236
Improved MLP,0,0,0.0007637298,1,0.49923626,0,0.49923626
Improved MLP,0,0,0.00076185586,1,0.49923813,0,0.49923813
Improved MLP,0,0,0.00076163805,1,0.49923837,0,0.49923837
Improved MLP,0,0,0.0007568249,1,0.49924317,0,0.49924317
Improved MLP,0,0,0.0007563062,1,0.4992437,0,0.4992437
Improved MLP,0,0,0.0007483127,1,0.4992517,0,0.4992517
Improved MLP,0,0,0.0007479783,1,0.49925202,0,0.49925202
Improved MLP,0,0,0.00074778794,1,0.4992522,0,0.4992522
Improved MLP,0,0,0.00074375654,1,0.49925625,0,0.49925625
Improved MLP,0,0,0.0007413447,1,0.49925867,0,0.49925867
Improved MLP,0,0,0.0007397847,1,0.49926022,0,0.49926022
Improved MLP,0,0,0.0007310206,1,0.49926898,0,0.49926898
Improved MLP,0,0,0.00072816893,1,0.49927184,0,0.49927184
Improved MLP,0,0,0.000726171,1,0.49927384,0,0.49927384
Improved MLP,0,0,0.00072585384,1,0.49927413,0,0.49927413
Improved MLP,0,0,0.0007255931,1,0.4992744,0,0.4992744
Improved MLP,0,0,0.00072485977,1,0.49927515,0,0.49927515
Improved MLP,0,0,0.00072289445,1,0.4992771,0,0.4992771
Improved MLP,0,0,0.0007217369,1,0.49927828,0,0.49927828
Improved MLP,0,0,0.0007211879,1,0.4992788,0,0.4992788
Improved MLP,0,0,0.00072019035,1,0.4992798,0,0.4992798
Improved MLP,0,0,0.00072014343,1,0.49927986,0,0.49927986
Improved MLP,0,0,0.00071907806,1,0.49928093,0,0.49928093
Improved MLP,0,0,0.0007187132,1,0.4992813,0,0.4992813
Improved MLP,0,0,0.00071854645,1,0.49928147,0,0.49928147
Improved MLP,0,0,0.000717993,1,0.499282,0,0.499282
Improved MLP,0,0,0.00070843135,1,0.49929157,0,0.49929157
Improved MLP,0,0,0.0007083727,1,0.49929163,0,0.49929163
Improved MLP,0,0,0.00070710183,1,0.4992929,0,0.4992929
Improved MLP,0,0,0.000706531,1,0.49929348,0,0.49929348
Improved MLP,0,0,0.00070442096,1,0.4992956,0,0.4992956
Improved MLP,0,0,0.0007012167,1,0.49929878,0,0.49929878
Improved MLP,0,0,0.0006992254,1,0.49930078,0,0.49930078
Improved MLP,0,0,0.0006979231,1,0.4993021,0,0.4993021
Improved MLP,0,0,0.0006977759,1,0.49930224,0,0.49930224
Improved MLP,0,0,0.00069325045,1,0.49930674,0,0.49930674
Improved MLP,0,0,0.0006902634,1,0.49930975,0,0.49930975
Improved MLP,0,0,0.0006886089,1,0.4993114,0,0.4993114
Improved MLP,0,0,0.0006885925,1,0.49931142,0,0.49931142
Improved MLP,0,0,0.0006875106,1,0.4993125,0,0.4993125
Improved MLP,0,0,0.00068729377,1,0.4993127,0,0.4993127
Improved MLP,0,0,0.0006872741,1,0.49931273,0,0.49931273
Improved MLP,0,0,0.0006837615,1,0.49931625,0,0.49931625
Improved MLP,0,0,0.000681978,1,0.49931803,0,0.49931803
Improved MLP,0,0,0.0006812472,1,0.49931875,0,0.49931875
Improved MLP,0,0,0.0006775395,1,0.49932247,0,0.49932247
Improved MLP,0,0,0.0006749303,1,0.49932507,0,0.49932507
Improved MLP,0,0,0.00067338033,1,0.49932662,0,0.49932662
Improved MLP,0,0,0.0006702089,1,0.4993298,0,0.4993298
Improved MLP,0,0,0.0006680729,1,0.49933192,0,0.49933192
Improved MLP,0,0,0.0006671475,1,0.49933285,0,0.49933285
Improved MLP,0,0,0.00066687533,1,0.4993331,0,0.4993331
Improved MLP,0,0,0.00066683843,1,0.49933317,0,0.49933317
Improved MLP,0,0,0.00066498853,1,0.49933502,0,0.49933502
Improved MLP,0,0,0.00066334184,1,0.49933666,0,0.49933666
Improved MLP,0,0,0.00066283124,1,0.49933717,0,0.49933717
Improved MLP,0,0,0.00066258427,1,0.4993374,0,0.4993374
Improved MLP,0,0,0.0006614898,1,0.4993385,0,0.4993385
Improved MLP,0,0,0.000660941,1,0.49933904,0,0.49933904
Improved MLP,0,0,0.00065775326,1,0.49934223,0,0.49934223
Improved MLP,0,0,0.00065744045,1,0.49934256,0,0.49934256
Improved MLP,0,0,0.00065701734,1,0.49934298,0,0.49934298
Improved MLP,0,0,0.0006558534,1,0.49934414,0,0.49934414
Improved MLP,0,0,0.0006550994,1,0.49934492,0,0.49934492
Improved MLP,0,0,0.0006542752,1,0.49934572,0,0.49934572
Improved MLP,0,0,0.00065258215,1,0.49934742,0,0.49934742
Improved MLP,0,0,0.0006495201,1,0.4993505,0,0.4993505
Improved MLP,0,0,0.00064555596,1,0.49935445,0,0.49935445
Improved MLP,0,0,0.00064454717,1,0.49935547,0,0.49935547
Improved MLP,0,0,0.00064213807,1,0.49935785,0,0.49935785
Improved MLP,0,0,0.0006380787,1,0.49936193,0,0.49936193
Improved MLP,0,0,0.0006346645,1,0.49936533,0,0.49936533
Improved MLP,0,0,0.0006327957,1,0.4993672,0,0.4993672
Improved MLP,0,0,0.0006289863,1,0.49937102,0,0.49937102
Improved MLP,0,0,0.00062641856,1,0.49937358,0,0.49937358
Improved MLP,0,0,0.0006245491,1,0.49937546,0,0.49937546
Improved MLP,0,0,0.0006200014,1,0.49938,0,0.49938
Improved MLP,0,0,0.00061912386,1,0.4993809,0,0.4993809
Improved MLP,0,0,0.0006188646,1,0.49938112,0,0.49938112
Improved MLP,0,0,0.00061801646,1,0.499382,0,0.499382
Improved MLP,0,0,0.0006175166,1,0.4993825,0,0.4993825
Improved MLP,0,0,0.00061732496,1,0.49938267,0,0.49938267
Improved MLP,0,0,0.0006145255,1,0.49938548,0,0.49938548
Improved MLP,0,0,0.0006144055,1,0.4993856,0,0.4993856
Improved MLP,0,0,0.000614286,1,0.4993857,0,0.4993857
Improved MLP,0,0,0.00061417243,1,0.49938583,0,0.49938583
Improved MLP,0,0,0.00061346195,1,0.49938655,0,0.49938655
Improved MLP,0,0,0.0006108967,1,0.4993891,0,0.4993891
Improved MLP,0,0,0.000610455,1,0.49938956,0,0.49938956
Improved MLP,0,0,0.00060981646,1,0.49939018,0,0.49939018
Improved MLP,0,0,0.0006090013,1,0.499391,0,0.499391
Improved MLP,0,0,0.0006061447,1,0.49939385,0,0.49939385
Improved MLP,0,0,0.00060373207,1,0.49939626,0,0.49939626
Improved MLP,0,0,0.00060354604,1,0.49939644,0,0.49939644
Improved MLP,0,0,0.0006034307,1,0.49939656,0,0.49939656
Improved MLP,0,0,0.0006029052,1,0.4993971,0,0.4993971
Improved MLP,0,0,0.00060061883,1,0.4993994,0,0.4993994
Improved MLP,0,0,0.0005991303,1,0.49940088,0,0.49940088
Improved MLP,0,0,0.0005986737,1,0.49940133,0,0.49940133
Improved MLP,0,0,0.0005982063,1,0.4994018,0,0.4994018
Improved MLP,0,0,0.0005969668,1,0.49940303,0,0.49940303
Improved MLP,0,0,0.00059322175,1,0.49940678,0,0.49940678
Improved MLP,0,0,0.0005922972,1,0.4994077,0,0.4994077
Improved MLP,0,0,0.00058965466,1,0.49941033,0,0.49941033
Improved MLP,0,0,0.00058873947,1,0.49941126,0,0.49941126
Improved MLP,0,0,0.00058716966,1,0.49941283,0,0.49941283
Improved MLP,0,0,0.0005867296,1,0.49941328,0,0.49941328
Improved MLP,0,0,0.0005855176,1,0.49941447,0,0.49941447
Improved MLP,0,0,0.0005854658,1,0.49941453,0,0.49941453
Improved MLP,0,0,0.00058537675,1,0.49941462,0,0.49941462
Improved MLP,0,0,0.00058449083,1,0.49941552,0,0.49941552
Improved MLP,0,0,0.00058410433,1,0.4994159,0,0.4994159
Improved MLP,0,0,0.00058357854,1,0.4994164,0,0.4994164
Improved MLP,0,0,0.0005800752,1,0.49941993,0,0.49941993
Improved MLP,0,0,0.00057835365,1,0.49942166,0,0.49942166
Improved MLP,0,0,0.00057541276,1,0.49942458,0,0.49942458
Improved MLP,0,0,0.00057517726,1,0.49942482,0,0.49942482
Improved MLP,0,0,0.00057303393,1,0.49942696,0,0.49942696
Improved MLP,0,0,0.0005697825,1,0.4994302,0,0.4994302
Improved MLP,0,0,0.00056953466,1,0.49943048,0,0.49943048
Improved MLP,0,0,0.00056805374,1,0.49943194,0,0.49943194
Improved MLP,0,0,0.0005629026,1,0.4994371,0,0.4994371
Improved MLP,0,0,0.0005629138,1,0.4994371,0,0.4994371
Improved MLP,0,0,0.00056017854,1,0.49943984,0,0.49943984
Improved MLP,0,0,0.00055923645,1,0.49944076,0,0.49944076
Improved MLP,0,0,0.00055747945,1,0.49944252,0,0.49944252
Improved MLP,0,0,0.0005567052,1,0.4994433,0,0.4994433
Improved MLP,0,0,0.0005566874,1,0.49944332,0,0.49944332
Improved MLP,0,0,0.0005560765,1,0.49944392,0,0.49944392
Improved MLP,0,0,0.00055469014,1,0.49944532,0,0.49944532
Improved MLP,0,0,0.00055280695,1,0.4994472,0,0.4994472
Improved MLP,0,0,0.0005514886,1,0.4994485,0,0.4994485
Improved MLP,0,0,0.00054957747,1,0.49945042,0,0.49945042
Improved MLP,0,0,0.00054795184,1,0.49945205,0,0.49945205
Improved MLP,0,0,0.00054773304,1,0.49945226,0,0.49945226
Improved MLP,0,0,0.000547475,1,0.49945253,0,0.49945253
Improved MLP,0,0,0.0005464841,1,0.4994535,0,0.4994535
Improved MLP,0,0,0.0005431966,1,0.4994568,0,0.4994568
Improved MLP,0,0,0.00054318854,1,0.49945682,0,0.49945682
Improved MLP,0,0,0.00054313004,1,0.49945688,0,0.49945688
Improved MLP,0,0,0.0005419929,1,0.49945801,0,0.49945801
Improved MLP,0,0,0.00054157875,1,0.49945843,0,0.49945843
Improved MLP,0,0,0.00054137275,1,0.49945864,0,0.49945864
Improved MLP,0,0,0.00053996796,1,0.49946004,0,0.49946004
Improved MLP,0,0,0.0005389211,1,0.49946108,0,0.49946108
Improved MLP,0,0,0.00053486606,1,0.49946514,0,0.49946514
Improved MLP,0,0,0.0005346244,1,0.49946538,0,0.49946538
Improved MLP,0,0,0.0005339405,1,0.49946606,0,0.49946606
Improved MLP,0,0,0.0005321625,1,0.49946785,0,0.49946785
Improved MLP,0,0,0.00053028564,1,0.49946973,0,0.49946973
Improved MLP,0,0,0.0005290967,1,0.4994709,0,0.4994709
Improved MLP,0,0,0.00052893587,1,0.49947107,0,0.49947107
Improved MLP,0,0,0.00052659254,1,0.4994734,0,0.4994734
Improved MLP,0,0,0.0005262409,1,0.49947375,0,0.49947375
Improved MLP,0,0,0.00052595855,1,0.49947405,0,0.49947405
Improved MLP,0,0,0.00052593683,1,0.49947405,0,0.49947405
Improved MLP,0,0,0.0005234728,1,0.49947652,0,0.49947652
Improved MLP,0,0,0.00052062504,1,0.49947938,0,0.49947938
Improved MLP,0,0,0.0005200507,1,0.49947995,0,0.49947995
Improved MLP,0,0,0.0005157517,1,0.49948424,0,0.49948424
Improved MLP,0,0,0.0005154448,1,0.49948457,0,0.49948457
Improved MLP,0,0,0.0005133052,1,0.49948668,0,0.49948668
Improved MLP,0,0,0.0005100316,1,0.49948996,0,0.49948996
Improved MLP,0,0,0.00050992373,1,0.49949008,0,0.49949008
Improved MLP,0,0,0.00050896994,1,0.49949104,0,0.49949104
Improved MLP,0,0,0.0005087345,1,0.49949127,0,0.49949127
Improved MLP,0,0,0.00050859555,1,0.4994914,0,0.4994914
Improved MLP,0,0,0.0005085816,1,0.49949142,0,0.49949142
Improved MLP,0,0,0.0005070196,1,0.49949297,0,0.49949297
Improved MLP,0,0,0.0005061538,1,0.49949384,0,0.49949384
Improved MLP,0,0,0.00050546846,1,0.49949452,0,0.49949452
Improved MLP,0,0,0.0005021015,1,0.4994979,0,0.4994979
Improved MLP,0,0,0.0005019569,1,0.49949804,0,0.49949804
Improved MLP,0,0,0.0005015888,1,0.4994984,0,0.4994984
Improved MLP,0,0,0.00049463013,1,0.49950537,0,0.49950537
Improved MLP,0,0,0.0004944423,1,0.49950555,0,0.49950555
Improved MLP,0,0,0.0004942823,1,0.49950573,0,0.49950573
Improved MLP,0,0,0.0004938182,1,0.49950618,0,0.49950618
Improved MLP,0,0,0.0004936682,1,0.49950632,0,0.49950632
Improved MLP,0,0,0.0004935426,1,0.49950644,0,0.49950644
Improved MLP,0,0,0.0004933088,1,0.49950668,0,0.49950668
Improved MLP,0,0,0.00049314403,1,0.49950686,0,0.49950686
Improved MLP,0,0,0.0004915011,1,0.4995085,0,0.4995085
Improved MLP,0,0,0.00049118564,1,0.49950883,0,0.49950883
Improved MLP,0,0,0.00049082906,1,0.4995092,0,0.4995092
Improved MLP,0,0,0.0004904925,1,0.4995095,0,0.4995095
Improved MLP,0,0,0.000489852,1,0.49951014,0,0.49951014
Improved MLP,0,0,0.0004897858,1,0.49951023,0,0.49951023
Improved MLP,0,0,0.0004889499,1,0.49951106,0,0.49951106
Improved MLP,0,0,0.00048793497,1,0.49951208,0,0.49951208
Improved MLP,0,0,0.0004866998,1,0.4995133,0,0.4995133
Improved MLP,0,0,0.00048625417,1,0.49951375,0,0.49951375
Improved MLP,0,0,0.00048520757,1,0.4995148,0,0.4995148
Improved MLP,0,0,0.00048413183,1,0.49951586,0,0.49951586
Improved MLP,0,0,0.00048409143,1,0.49951592,0,0.49951592
Improved MLP,0,0,0.00048238487,1,0.49951762,0,0.49951762
Improved MLP,0,0,0.00048150713,1,0.49951848,0,0.49951848
Improved MLP,0,0,0.00047663518,1,0.49952337,0,0.49952337
Improved MLP,0,0,0.00047551782,1,0.49952447,0,0.49952447
Improved MLP,0,0,0.00047389657,1,0.4995261,0,0.4995261
Improved MLP,0,0,0.00047306338,1,0.49952695,0,0.49952695
Improved MLP,0,0,0.00047281053,1,0.4995272,0,0.4995272
Improved MLP,0,0,0.00047253974,1,0.49952745,0,0.49952745
Improved MLP,0,0,0.00047194844,1,0.49952805,0,0.49952805
Improved MLP,0,0,0.00046862304,1,0.4995314,0,0.4995314
Improved MLP,0,0,0.0004679399,1,0.49953207,0,0.49953207
Improved MLP,0,0,0.00046715722,1,0.49953285,0,0.49953285
Improved MLP,0,0,0.0004655882,1,0.4995344,0,0.4995344
Improved MLP,0,0,0.0004649019,1,0.49953508,0,0.49953508
Improved MLP,0,0,0.00046476367,1,0.49953523,0,0.49953523
Improved MLP,0,0,0.00046413543,1,0.49953586,0,0.49953586
Improved MLP,0,0,0.00046409122,1,0.49953592,0,0.49953592
Improved MLP,0,0,0.00046263495,1,0.49953738,0,0.49953738
Improved MLP,0,0,0.00045911994,1,0.49954087,0,0.49954087
Improved MLP,0,0,0.00045900358,1,0.49954098,0,0.49954098
